,Time,Depth,Distance,Root Mean Square,Azimuthal Gap,Magnitude,Waveform
49961,1477685116910,2.93,0.043,0.02,157.59,2.23,md
49962,1477684654510,0.44,0.05365,0.09,62.0,1.1,ml
49963,1477684137070,2.13,0.05958,0.08,94.0,2.19,ml
49964,1477682291760,3.4,0.01261,0.01,89.0,0.4,md
49965,1477681658440,7.0,0.3153,0.15,119.0,0.66,md
49966,1477681473220,0.56,0.00991,0.14,57.0,1.4,ml
49967,1477680692820,0.95,0.344,0.28,115.0,1.96,md
49968,1477680506670,1.9,0.04505,0.18,100.0,0.41,md
49969,1477680168440,6.81,0.06404,0.05,68.0,2.64,md
49970,1477680015840,1.55,0.02072,0.05,98.0,2.42,md
49971,1477679702380,0.67,0.1441,0.03,56.0,0.49,md
49972,1477679692660,0.29,0.08468,0.32,60.0,0.73,md
49973,1477679049160,3.02,0.1477,0.11,93.0,0.21,md
49974,1477678495710,6.66,0.01171,0.02,340.0,-0.4,ml
49975,1477678477340,7.16,0.02703,0.063,106.0,2.0,ml
49976,1477677644670,1.73,0.09348,0.12,229.0,-0.6,ml
49977,1477677089030,11.45,0.0588,0.17,58.0,0.7,ml
49978,1477676455410,10.04,0.1225,0.24,116.0,0.1,ml
49979,1477674323640,0.48,0.01532,0.15,103.0,1.48,md
49980,1477674148420,6.53,0.003604,0.04,69.0,1.83,md
49981,1477673282530,6.63,0.01261,0.0988,194.0,2.28,md
49982,1477672951860,0.66,0.02162,0.21,92.0,1.02,md
49983,1477672220480,1.96,0.01171,0.17,119.0,1.81,md
49984,1477672038420,-0.72,0.01622,0.02,148.08,1.3,ml
49985,1477672014620,13.27,0.04026,0.06,85.0,0.35,md
49986,1477671912030,2.09,0.01622,0.08,38.0,0.8,ml
49987,1477670684272,5.8,0.09099,0.08,137.0,0.7,ml
49988,1477669976490,15.25,0.1432,0.04,277.0,0.5,ml
49989,1477669833850,14.03,0.03331,0.0,180.0,1.65,ml
49990,1477666094980,0.1,0.004923,0.15,154.82,0.4,ml
49991,1477665869450,-1.78,0.02072,0.18,141.0,1.1,md
49992,1477665753580,4.36,0.01712,0.13,36.0,1.36,md
49993,1477665091560,14.5,0.01441,0.04,135.0,0.6,ml
49994,1477663924670,4.87,0.006306,0.03,76.0,1.2,md
49995,1477662895720,14.15,0.01441,0.0,116.0,0.48,md
49996,1477661683210,2.98,0.04144,0.44,98.0,0.9,ml
49997,1477660715770,9.64,0.01351,0.3,283.0,1.8,md
49998,1477660062890,10.5,0.008108,0.04,262.0,1.11,md
49999,1477658848070,-0.61,0.01441,0.13,20.0,-0.1,ml
50000,1477658119990,0.83,0.01351,0.07,73.0,0.32,ml
50001,1477657432850,5.88,0.01171,0.15,153.0,1.03,md
50002,1477654676310,3.56,0.01712,0.03,84.0,0.98,md
50003,1477654647190,8.98,0.01261,0.09,71.0,1.28,md
50004,1477652524110,3.08,0.1031,0.22,140.0,0.18,md
50005,1477650679780,1.08,0.2306,0.02,214.0,-0.4,ml
50006,1477650274060,2.7,0.1387,0.04,144.0,1.16,md
50007,1477649945390,3.39,0.03874,0.05,86.0,0.85,md
50008,1477649905940,-0.82,0.02664,0.05,105.0,2.4,ml
50009,1477649114370,-0.7,0.01171,0.05,61.0,0.63,md
50010,1477649041740,1.08,0.06279,0.06,339.0,0.79,md
50011,1477648749690,15.5,0.05987,0.04,117.0,0.4,ml
50012,1477648456840,1.42,0.004505,0.16,84.0,0.2,ml
50013,1477648374150,1.62,0.02072,0.04,55.0,1.14,ml
50014,1477647777120,11.41,0.0379,0.05,152.0,0.3,ml
50015,1477647457460,15.57,0.01532,0.04,92.0,1.08,md
50016,1477646862120,2.5,0.009009,0.06,52.0,1.99,md
50017,1477646161420,2.37,0.35,0.05,84.0,1.08,md
50018,1477645511080,0.92,0.01935,0.21,50.0,0.32,md
50019,1477645494390,1.7,0.01802,0.09,82.0,0.28,md
50020,1477645321520,1.46,0.07838,0.16,89.0,0.29,md
50021,1477644784370,1.87,0.008108,0.07,111.0,1.93,md
50022,1477642393380,3.45,0.268,0.22,89.0,0.78,md
50023,1477641587060,1.42,0.06069,0.02,87.0,1.95,md
50024,1477641267790,3.95,0.05909,0.14,208.0,0.5,ml
50025,1477640132120,1.13,0.06154,0.18,54.0,1.31,md
50026,1477638292710,1.39,0.006306,0.02,122.0,0.9,ml
50027,1477638181050,3.21,0.009009,0.05,37.0,3.1,ml
50028,1477637283150,2.0,0.06239,0.2,225.0,0.81,ml
50029,1477637051220,2.02,0.05806,0.07,167.0,2.18,md
50030,1477636630800,11.64,0.1523,0.02,164.0,1.97,md
50031,1477636368120,12.2,0.195,0.2071,74.0,1.75,md
50032,1477636164220,13.06,0.07652,0.19,113.0,1.18,md
50033,1477635177070,6.17,0.007207,0.01,83.0,0.88,md
50034,1477634671400,6.28,0.01622,0.06,79.0,0.8,md
50035,1477633601030,2.54,0.146,0.04,110.0,0.39,ml
50036,1477633365440,9.45,0.02686,0.145,87.0,1.06,md
50037,1477633187440,9.05,0.02959,0.14,34.0,1.73,md
50038,1477633057820,0.91,0.02247,0.11,72.0,1.65,md
50039,1477631953360,5.04,0.133,0.18,121.0,1.19,ml
50040,1477631220870,5.24,0.1035,0.04,154.18,1.15,md
50041,1477629445230,2.64,0.04054,0.07,37.0,2.51,md
50042,1477628963760,3.06,0.03964,0.17,75.0,3.31,ml
50043,1477628481957,8.4,0.1577,0.12,159.0,2.03,md
50044,1477627595500,4.24,0.007207,0.06,66.0,2.46,md
50045,1477627480050,1.99,0.01081,0.1252,229.49,1.14,md
50046,1477627220490,0.29,0.01879,0.15,80.0,0.91,ml
50047,1477627171450,-0.33,0.1234,0.06,77.0,2.07,ml
50048,1477626831107,14.6,0.03964,0.05,76.0,1.37,md
50049,1477625664530,9.95,0.007207,0.0622,70.0,1.56,ml
50050,1477625652100,9.65,0.04859,0.13,74.0,1.06,md
50051,1477625172270,11.04,0.01802,0.19,141.0,1.26,md
50052,1477624828340,1.8,0.01351,0.1,109.0,1.56,md
50053,1477624268770,3.4,0.003604,0.1282,53.0,0.89,md
50054,1477623043640,10.44,0.001802,0.14,326.16,0.58,md
50055,1477622887450,9.45,0.359,0.08,111.0,0.78,md
50056,1477618949500,9.17,0.01351,0.02,48.0,1.14,md
50057,1477617964765,12.5,0.469,0.08,118.0,1.04,md
50058,1477617439210,20.35,0.053,0.11,194.94,1.16,md
50059,1477617393270,3.47,0.004505,0.29,64.0,0.29,md
50060,1477616643850,5.83,0.261,0.17,102.0,0.77,md
50061,1477616596143,10.8,0.02739,0.09,101.0,0.8,ml
50062,1477616133860,0.95,0.01532,0.03,74.78,1.46,ml
50063,1477616102620,1.02,0.2054,0.04,129.0,0.77,ml
50064,1477616071190,1.92,0.02613,0.14,42.0,0.5,ml
50065,1477615627138,10.2,0.0313,0.03,302.0,1.24,md
50066,1477614973720,7.46,0.007207,0.05,38.0,0.3,md
50067,1477614960030,12.74,0.01351,0.03,242.0,0.99,md
50068,1477614789030,2.56,0.01171,0.09,133.0,0.44,md
50069,1477612106720,8.78,0.07816,0.2814,89.0,1.92,ml
50070,1477612082740,2.47,0.01491,0.1,71.0,0.3,ml
50071,1477612037960,-0.83,0.01351,0.0958,92.0,0.68,ml
50072,1477611905900,5.08,0.01507,0.06,51.0,0.3,ml
50073,1477611402340,0.86,0.05932,0.06,56.0,0.28,md
50074,1477611112570,2.13,0.06011,0.144,155.0,0.0,ml
50075,1477611041290,1.67,0.04955,0.12,88.0,0.1,md
50076,1477610961720,8.21,0.04144,0.01,124.0,0.7,ml
50077,1477610883560,2.32,0.05315,0.17,41.0,1.22,md
50078,1477609809320,1.3,0.008108,0.14,122.71,0.72,md
50079,1477608353720,1.12,0.007207,0.13,55.0,0.28,md
50080,1477608029740,3.52,0.009009,0.01,63.36,-0.8,ml
50081,1477604188820,0.0,0.379,0.05,68.0,1.08,md
50082,1477604095960,1.86,0.1032,0.08,53.0,-0.1,ml
50083,1477602458093,2.9,0.01982,0.04,201.81,0.05,md
50084,1477602299440,8.57,0.006306,0.11,40.0,0.86,ml
50085,1477600899020,2.63,0.01622,0.02,127.0,0.9,ml
50086,1477600551553,13.9,0.01532,0.09,76.0,0.8,ml
50087,1477600144270,15.33,0.007207,0.15,90.0,0.0,ml
50088,1477599395870,0.76,0.01532,0.15,129.0,0.3,ml
50089,1477597836350,-0.4,0.01351,0.06,119.0,0.78,md
50090,1477597334870,1.74,0.008108,0.12,59.0,0.78,md
50091,1477596888310,0.97,0.01261,0.08,102.0,0.0,ml
50092,1477596562490,2.16,0.01171,0.04,112.0,0.3,ml
50093,1477596357010,2.43,0.05315,0.08,42.0,-0.2,ml
50094,1477594314900,1.05,0.052,0.03,89.0,0.2,ml
50095,1477593292450,2.32,0.03973,0.1721,45.0,0.47,ml
50096,1477592758860,2.97,0.01441,0.17,77.0,1.42,ml
50097,1477592633420,2.85,0.1775,0.01,78.0,1.1,ml
50098,1477591311610,2.98,0.01441,0.04,112.0,0.5,ml
50099,1477591247290,9.8,0.04955,0.01,136.0,0.9,mb
50100,1477590602770,10.37,0.00991,0.06,80.0,1.13,md
50101,1477589002500,2.71,0.09189,0.05,66.0,0.2,ml
50102,1477587802790,6.21,0.005405,0.0,60.0,1.2,ml
50103,1477587319200,3.14,0.02495,0.01,59.0,1.5,ml
50104,1477586861000,2.7,0.08272,0.04,98.34,0.51,ml
50105,1477586756900,2.37,0.005405,0.01,27.0,1.26,ml
50106,1477586735390,2.22,0.005405,0.0,105.0,1.24,ml
50107,1477586396997,12.0,0.01622,0.02,66.0,2.27,md
50108,1477584789590,14.23,0.002703,0.0397,161.0,0.3,md
50109,1477584578630,1.41,0.01081,0.14,72.0,1.1,ml
50110,1477584322330,2.27,0.06327,0.03,51.0,1.12,md
50111,1477583887520,0.32,0.01351,0.11,121.0,0.86,ml
50112,1477583254520,1.07,0.05946,0.01,110.0,0.4,md
50113,1477582855740,1.76,0.02342,0.05,32.0,0.67,md
50114,1477582845180,0.56,0.26,0.02,269.0,0.52,md
50115,1477582836850,1.26,0.08922,0.1,150.0,1.48,md
50116,1477582794650,1.65,0.029,0.01,91.0,0.8,ml
50117,1477582775550,2.55,0.1288,0.07,141.24,1.04,ml
50118,1477582092570,1.38,0.12,0.18,53.0,0.3,md
50119,1477581812510,4.02,0.05567,0.05,51.0,0.62,md
50120,1477581109122,2.9,0.007207,0.03,230.0,0.69,ml
50121,1477580664270,9.5,0.277,0.01,99.0,0.9,md
50122,1477580089600,1.21,0.01622,0.02,97.0,1.13,ml
50123,1477579566260,9.39,0.01171,0.06,98.0,1.0,ml
50124,1477579336380,1.42,0.01171,0.16,60.0,1.2,ml
50125,1477578385330,-1.24,0.041,0.04,114.0,1.05,md
50126,1477578334120,1.46,0.01982,0.02,150.0,1.01,md
50127,1477577668040,13.38,0.418,0.07,29.0,1.16,ml
50128,1477576491900,1.76,0.1532,0.2274,84.0,0.3,md
50129,1477574835450,1.43,0.02342,0.34,41.0,1.0,md
50130,1477574505940,16.92,0.148,0.1009,86.0,0.27,md
50131,1477573551560,-0.75,0.008108,0.06,89.0,-0.1,ml
50132,1477572397840,1.6,0.05405,0.0432,66.0,0.1,ml
50133,1477571774180,0.6,0.008108,0.17,104.0,1.15,md
50134,1477571637410,0.39,0.05799,0.03,206.0,0.67,md
50135,1477569975770,3.17,0.007207,0.1932,224.0,-0.5,ml
50136,1477569903570,12.33,0.009009,0.0,101.0,0.58,md
50137,1477569839720,0.84,0.05,0.02,252.17,-0.4,ml
50138,1477569240420,7.12,0.01622,0.09,56.0,1.06,md
50139,1477566757010,5.32,0.01261,0.2246,99.44,0.9,ml
50140,1477566383629,15.2,0.03874,0.06,102.0,1.01,ml
50141,1477565873850,-0.16,0.02252,0.2158,229.3,0.45,md
50142,1477565815303,4.5,0.06874,0.15,35.0,0.6,ml
50143,1477565233780,9.77,0.02342,0.07,43.0,1.1,ml
50144,1477564885032,8.9,0.408,0.111,190.78,1.1,ml
50145,1477564089320,12.28,0.07961,0.07,172.0,0.18,md
50146,1477563989900,1.82,0.07661,0.05,96.0,1.05,md
50147,1477563170642,4.4,0.05676,0.05,165.0,0.91,md
50148,1477562737860,3.85,0.05225,0.09,129.23,0.91,md
50149,1477562617560,2.54,0.007207,0.06,86.0,1.11,ml
50150,1477562544370,6.61,0.05135,0.02,200.81,0.9,ml
50151,1477562140325,7.0,0.118,0.19,74.0,0.63,ml
50152,1477562044360,5.71,0.03912,0.02,86.0,1.71,md
50153,1477561919982,1.0,0.04173,0.01,196.16,1.2,ml
50154,1477561885910,9.04,0.01532,0.03,144.0,0.63,md
50155,1477561802440,5.27,0.01622,0.06,95.0,1.7,ml
50156,1477560646710,9.7,0.03493,0.14,55.0,0.1,ml
50157,1477559802750,1.95,0.005405,0.02,116.0,1.07,ml
50158,1477559701300,3.73,0.259,0.1576,71.0,1.0,ml
50159,1477559410150,1.51,0.312,0.11,125.0,1.19,md
50160,1477559157920,7.46,0.01441,0.17,63.0,0.1,ml
50161,1477559052360,2.83,0.01982,0.05,246.0,0.71,md
50162,1477558610800,2.78,0.02793,0.06,103.0,1.17,ml
50163,1477558219600,10.61,0.16,0.07,307.0,0.35,ml
50164,1477556044990,3.96,0.04865,0.05,251.0,1.82,ml
50165,1477555948860,2.6,0.0601,0.09,73.0,0.86,ml
50166,1477555930330,3.44,0.07038,0.19,192.0,-0.16,md
50167,1477554878590,3.83,0.05946,0.23,117.83,0.9,md
50168,1477554830150,17.17,0.006306,0.02,60.0,0.6,md
50169,1477554555150,2.21,0.03333,0.03,132.0,0.79,md
50170,1477554336627,16.7,0.01982,0.2,147.0,0.32,ml
50171,1477552280630,5.4,0.01802,0.05,141.0,0.76,ml
50172,1477552044320,3.74,0.049,0.0977,88.0,1.6,md
50173,1477552024240,3.43,0.004505,0.184,94.0,0.77,md
50174,1477551774550,4.67,0.003604,0.02,116.0,0.83,md
50175,1477551720720,0.06,0.468,0.02,90.0,0.28,md
50176,1477549664890,4.16,0.1149,0.06,91.0,0.1,ml
50177,1477548898580,1.56,0.02342,0.0927,212.0,0.56,ml
50178,1477548105410,3.36,0.03381,0.05,217.0,0.46,md
50179,1477547567940,3.29,0.212,0.12,103.0,1.06,ml
50180,1477546948380,4.25,0.02793,0.1,98.0,1.47,ml
50181,1477546817750,3.68,0.243,0.14,125.32,0.3,ml
50182,1477546815380,1.92,0.04505,0.01,138.79,0.05,ml
50183,1477545950190,6.52,0.486,0.04,120.0,1.04,md
50184,1477544493844,12.6,0.001802,0.04,280.0,0.95,md
50185,1477543495970,0.0,0.005405,0.03,88.0,0.59,ml
50186,1477543139460,0.81,0.03243,0.0548,219.28,1.21,ml
50187,1477541530760,4.7,0.01892,0.09,63.0,2.32,md
50188,1477541459090,4.47,0.008286,0.1,79.0,0.1,ml
50189,1477539923172,10.4,0.01535,0.1251,64.0,1.47,ml
50190,1477536286190,3.3,0.01409,0.18,47.0,1.54,md
50191,1477535419460,10.11,0.01351,0.03,144.0,1.74,md
50192,1477534652090,9.99,0.01532,0.19,95.0,1.2,ml
50193,1477534164640,10.82,0.04037,0.2149,86.0,0.36,md
50194,1477533344300,1.09,0.04324,0.06,85.0,1.25,md
50195,1477533165400,2.96,0.01463,0.1668,135.05,1.14,md
50196,1477533007970,5.58,0.0123,0.03,60.0,-0.7,ml
50197,1477532996690,5.86,0.0361,0.0475,61.0,0.26,md
50198,1477532664551,3.9,0.03063,0.08,64.23,1.3,md
50199,1477531551570,0.46,0.01331,0.05,90.0,0.61,md
50200,1477531321560,1.95,0.0594,0.09,250.0,1.19,md
50201,1477530351532,0.0,0.05905,0.03,51.0,1.2,md
50202,1477529473070,12.19,0.01277,0.29,185.45,0.79,ml
50203,1477529416080,5.78,0.01286,0.25,257.0,0.51,md
50204,1477529213740,10.88,0.01568,0.19,189.61,0.89,ml
50205,1477529138126,6.3,0.01114,0.07,73.0,0.86,md
50206,1477528601780,2.66,0.08649,0.07,232.01,1.07,md
50207,1477528113844,0.0,0.008108,0.19,48.0,0.09,md
50208,1477527839380,7.0,0.01135,0.06,49.0,1.02,md
50209,1477527303761,14.6,0.01049,0.26,39.0,0.51,ml
50210,1477526507300,2.61,0.071,0.17,180.0,0.97,ml
50211,1477526160400,2.52,0.007207,0.21,85.0,0.9,ml
50212,1477526055470,5.42,0.01351,0.05,86.0,1.19,ml
50213,1477525546230,0.56,0.01416,0.15,45.0,0.78,ml
50214,1477524645150,3.54,0.0296,0.13,51.0,0.1,md
50215,1477524642240,3.09,0.01712,0.13,81.0,0.56,ml
50216,1477523861530,3.25,0.01892,0.17,90.0,1.11,md
50217,1477523675360,1.84,0.04774,0.11,104.0,1.08,ml
50218,1477523027910,2.31,0.04648,0.13,87.0,1.48,md
50219,1477522543810,2.91,0.05289,0.22,130.0,1.59,ml
50220,1477522409060,6.36,0.302,0.08,90.0,0.97,ml
50221,1477521673540,2.77,0.01892,0.04,71.0,1.0,md
50222,1477521668120,2.51,0.02613,0.19,89.0,-0.4,ml
50223,1477521349070,3.39,0.009009,0.21,103.0,0.53,ml
50224,1477521035680,3.13,0.006306,0.0514,78.0,1.72,md
50225,1477521029090,2.61,0.03951,0.02,104.0,0.59,ml
50226,1477520689180,9.18,0.01892,0.05,131.0,-0.1,ml
50227,1477520678660,9.32,0.05266,0.08,135.0,0.0,ml
50228,1477520030250,2.4,0.05452,0.09,44.0,0.2,ml
50229,1477519495230,1.73,0.09099,0.03,119.0,0.78,md
50230,1477519338150,1.61,0.05406,0.0,109.0,1.19,md
50231,1477518296170,3.02,0.04995,0.19,90.0,0.02,md
50232,1477517959860,5.97,0.0626,0.13,44.0,2.23,ml
50233,1477517009820,6.07,0.05165,0.13,220.68,0.2,ml
50234,1477515809420,2.76,0.05345,0.191,99.0,0.2,ml
50235,1477515780650,2.8,0.0517,0.05,90.0,0.67,md
50236,1477514488118,6.0,0.1562,0.06,135.0,0.53,md
50237,1477513205460,-0.01,0.077,0.03,69.0,2.13,md
50238,1477510282010,2.0,0.06392,0.02,102.0,0.37,md
50239,1477509387770,1.64,0.02523,0.15,99.0,1.06,md
50240,1477509096570,13.84,0.01351,0.03,172.0,1.82,md
50241,1477507220780,2.53,0.004505,0.17,72.0,0.6,md
50242,1477505617040,3.18,0.08198,0.19,79.0,0.74,md
50243,1477505209670,2.01,0.004505,0.02,207.13,0.8,md
50244,1477503088320,13.48,0.03604,0.21,153.0,0.6,ml
50245,1477502080170,9.0,0.02793,0.21,112.0,0.73,ml
50246,1477501468398,6.6,0.01351,0.14,105.0,1.0,ml
50247,1477500876710,4.44,0.1649,0.18,78.0,1.8,ml
50248,1477498439100,2.75,0.06912,0.23,26.0,0.42,md
50249,1477497526110,2.11,0.05309,0.19,80.0,0.99,ml
50250,1477495922900,1.73,0.1464,0.19,84.0,0.84,md
50251,1477493952170,8.54,0.05251,0.0819,67.0,1.72,md
50252,1477493837440,2.25,0.05394,0.14,114.0,1.03,md
50253,1477493562980,9.76,0.264,0.06,35.0,0.66,md
50254,1477492734030,9.41,0.01261,0.15,85.0,0.65,ml
50255,1477491642940,7.29,0.189,0.04,105.0,0.87,ml
50256,1477491000810,8.3,0.04291,0.17,80.0,0.6,ml
50257,1477488677500,10.32,0.05542,0.04,86.0,0.87,md
50258,1477488665810,10.3,0.251,0.1,65.0,1.6,ml
50259,1477487872910,9.12,0.05856,0.05,122.0,0.77,ml
50260,1477487629610,8.76,0.003604,0.07,152.39,0.4,md
50261,1477487124690,9.05,0.001802,0.19,78.0,0.6,ml
50262,1477486494920,6.81,0.02162,0.17,90.0,2.59,md
50263,1477485897252,3.3,0.071,0.16,85.0,0.45,md
50264,1477485081560,9.57,0.01532,0.22,57.0,0.59,md
50265,1477483939940,4.15,0.06036,0.19,183.0,0.61,md
50266,1477483812160,4.36,0.1342,0.19,43.0,1.09,ml
50267,1477483672190,2.0,0.1497,0.1127,152.0,0.51,md
50268,1477483612780,9.5,0.01622,0.01,62.0,1.67,md
50269,1477482433640,1.98,0.005405,0.1288,47.0,0.63,md
50270,1477482371100,12.48,0.04954,0.08,110.0,0.4,md
50271,1477482122470,3.78,0.07207,0.09,49.0,1.18,md
50272,1477481896540,0.45,0.08468,0.1407,104.0,0.6,ml
50273,1477481491940,15.02,0.05421,0.08,101.0,0.9,md
50274,1477480839170,15.34,0.09459,0.01,128.0,1.4,md
50275,1477480804470,10.47,0.007207,0.06,105.0,0.86,ml
50276,1477479404530,7.1,0.01802,0.06,147.94,0.6,ml
50277,1477479079880,9.34,0.092,0.0948,292.0,1.06,md
50278,1477478835780,8.88,0.04144,0.08,310.52,1.9,md
50279,1477478496698,12.3,0.01261,0.03,104.0,0.13,md
50280,1477476914770,0.36,0.1297,0.06,106.0,-0.7,ml
50281,1477476773882,11.3,0.05325,0.2,277.15,0.9,ml
50282,1477474868190,8.05,0.05973,0.02,109.0,0.89,md
50283,1477474551620,8.98,0.05114,0.01,58.0,0.2,md
50284,1477472603933,0.0,0.05271,0.14,46.0,0.47,ml
50285,1477471047710,5.76,0.01261,0.06,72.0,0.86,md
50286,1477470531350,1.62,0.006306,0.09,271.25,1.11,md
50287,1477470457080,2.16,0.00991,0.2,119.0,0.63,md
50288,1477470146440,6.92,0.026,0.06,170.0,1.37,md
50289,1477469017011,9.1,0.1444,0.01,151.0,1.12,ml
50290,1477468907600,6.12,0.04614,0.02,99.0,0.6,ml
50291,1477468832180,3.68,0.08633,0.0982,144.0,0.52,md
50292,1477468785400,-0.88,0.005405,0.04,163.0,2.01,md
50293,1477468428390,10.34,0.008108,0.01,74.0,0.51,ml
50294,1477468422730,1.24,0.006306,0.02,121.0,0.74,md
50295,1477466840990,1.61,0.07288,0.2,115.0,1.23,md
50296,1477466756690,9.24,0.01171,0.13,80.0,0.45,md
50297,1477466630940,2.66,0.009009,0.17,97.0,1.11,ml
50298,1477466569820,10.68,0.007207,0.17,105.0,0.65,md
50299,1477466058100,10.49,0.01171,0.02,141.0,-0.09,md
50300,1477465870440,7.07,0.007207,0.01,185.22,0.97,ml
50301,1477465791970,1.56,0.007207,0.02,60.0,1.46,md
50302,1477465279670,1.41,0.006306,0.1294,123.0,0.79,ml
50303,1477465097407,6.3,0.04234,0.19,127.0,1.75,ml
50304,1477463676090,5.79,0.02883,0.16,77.0,2.08,md
50305,1477462525030,0.68,0.129,0.11,79.0,1.4,md
50306,1477459007930,5.32,0.006306,0.07,29.0,0.56,md
50307,1477458717410,9.92,0.05955,0.04,26.0,0.49,md
50308,1477455901650,9.65,0.08919,0.06,96.0,0.99,md
50309,1477455808090,8.92,0.0955,0.18,123.0,0.8,ml
50310,1477455552790,9.11,0.09369,0.02,139.0,0.98,md
50311,1477454383020,1.74,0.077,0.04,155.77,0.78,md
50312,1477452129140,1.43,0.01532,0.02,50.0,0.44,ml
50313,1477450005580,0.75,0.1207,0.06,71.0,1.28,md
50314,1477449929428,11.0,0.269,0.01,117.0,0.79,ml
50315,1477447346590,5.15,0.06024,0.01,54.0,0.3,ml
50316,1477447271550,10.69,0.05234,0.1,89.0,0.34,md
50317,1477446983070,9.31,0.06038,0.22,90.0,1.42,md
50318,1477446873730,2.17,0.044,0.05,34.0,0.1,ml
50319,1477446772010,1.77,0.02613,0.0427,145.0,0.78,md
50320,1477446755930,1.73,0.04358,0.02,85.0,1.96,md
50321,1477446314700,15.96,0.076,0.13,88.0,0.66,ml
50322,1477446175800,2.38,0.1027,0.06,46.0,1.1,md
50323,1477445943130,1.12,0.05676,0.06,188.0,1.23,ml
50324,1477445414400,1.5,0.1033,0.07,122.0,1.01,md
50325,1477445147100,2.03,0.077,0.1039,39.0,0.56,md
50326,1477444927670,4.2,0.003604,0.02,301.0,0.1,ml
50327,1477444917450,1.75,0.07598,0.04,156.0,1.34,ml
50328,1477444870150,0.97,0.03445,0.06,294.93,0.9,md
50329,1477444683650,1.67,0.134,0.13,70.0,0.27,md
50330,1477443910620,4.98,0.03983,0.13,98.0,1.1,md
50331,1477443852446,8.6,0.0908,0.1,189.0,1.34,md
50332,1477443499820,1.76,0.01171,0.1554,97.0,1.4,ml
50333,1477441977980,14.15,0.144,0.01,88.0,0.91,ml
50334,1477441063850,3.54,0.01171,0.07,154.12,0.66,md
50335,1477441007210,6.84,0.009009,0.1143,214.0,-0.4,ml
50336,1477440942430,6.91,0.03491,0.1,122.0,1.6,ml
50337,1477439997414,2.7,0.01441,0.1,222.7,0.47,ml
50338,1477437336450,4.69,0.04324,0.19,78.0,2.11,md
50339,1477436386470,5.3,0.009009,0.052,64.0,0.9,ml
50340,1477435552031,13.0,0.003604,0.06,116.0,0.41,md
50341,1477435398740,9.17,0.1079,0.23,76.62,1.53,md
50342,1477435362250,9.44,0.00991,0.15,154.0,2.51,md
50343,1477435285270,9.21,0.006306,0.1043,110.0,0.5,md
50344,1477433416065,9.3,0.05888,0.2,82.41,0.7,ml
50345,1477432559940,1.68,0.008108,0.19,62.0,0.87,md
50346,1477431302470,1.68,0.145,0.0,93.0,0.42,md
50347,1477428907653,2.8,0.03604,0.18,64.0,1.17,md
50348,1477427064860,12.91,0.07838,0.07,118.5,1.08,md
50349,1477426420090,-2.32,0.01441,0.04,61.0,1.54,md
50350,1477425695740,9.87,0.05405,0.14,37.0,0.81,md
50351,1477425081851,3.1,0.004505,0.06,25.0,0.29,md
50352,1477425052090,2.42,0.367,0.09,93.39,0.8,md
50353,1477423684590,6.67,0.012,0.04,44.0,0.41,md
50354,1477423318780,13.98,0.05995,0.02,34.0,2.2,ml
50355,1477422366706,9.6,0.06427,0.16,148.0,0.1,md
50356,1477421270320,0.31,0.142,0.1,69.0,2.14,ml
50357,1477420845470,3.81,0.3532,0.07,64.0,1.64,md
50358,1477417759740,1.49,0.04505,0.13,64.0,0.09,md
50359,1477417143250,4.64,0.23,0.01,66.0,1.93,md
50360,1477415870020,5.48,0.013,0.06,113.0,0.78,md
50361,1477415672180,5.75,0.09602,0.16,72.0,0.3,md
50362,1477415523330,12.22,0.04221,0.14,75.0,0.09,md
50363,1477415476100,3.56,0.04237,0.07,61.0,1.02,md
50364,1477415403330,10.44,0.1285,0.12,76.0,0.35,md
50365,1477414634640,1.49,0.111,0.01,59.0,-0.3,ml
50366,1477414522730,1.98,0.005405,0.1399,128.0,0.49,md
50367,1477413404520,6.17,0.00991,0.0829,77.0,0.99,ml
50368,1477412055690,1.8,0.01081,0.14,97.0,0.37,md
50369,1477410990910,1.95,0.0991,0.15,162.0,0.4,ml
50370,1477410518700,9.54,0.004505,0.2072,148.0,1.24,ml
50371,1477408335900,1.84,0.0645,0.07,66.0,0.57,md
50372,1477408299920,-0.23,0.0973,0.07,42.0,0.65,ml
50373,1477407914270,-0.81,0.1027,0.1647,315.0,0.1,ml
50374,1477407619430,-0.16,0.04775,0.1942,114.0,0.31,md
50375,1477406025080,1.88,0.01532,0.13,205.41,1.54,md
50376,1477403399250,0.4,0.02156,0.06,101.81,0.92,md
50377,1477402940450,1.82,0.1144,0.05,91.0,1.67,md
50378,1477402494608,19.2,0.002703,0.23,141.0,1.01,md
50379,1477401762947,5.6,0.02072,0.1426,98.6,0.19,md
50380,1477401500930,14.02,0.1158,0.01,274.0,0.1,ml
50381,1477401491000,13.14,0.02279,0.03,56.0,0.71,ml
50382,1477401307572,8.1,0.08963,0.02,148.4,0.6,md
50383,1477401300620,12.3,0.05405,0.37,47.92,-0.19,md
50384,1477401141050,10.43,0.1391,0.07,117.0,0.62,ml
50385,1477400994763,9.6,0.06134,0.11,193.0,0.69,ml
50386,1477400941172,4.0,0.00991,0.05,192.0,1.25,ml
50387,1477400355830,5.98,0.1089,0.07,67.0,0.28,md
50388,1477400249160,1.67,0.05045,0.04,61.97,0.29,md
50389,1477399900690,1.46,0.005405,0.04,253.0,0.77,ml
